Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
10.07,1007,47195,1,0,0,0,840.91187,881.42395,1623.84033,1699.52393,-0.03821,-0.04712,0.99881,-2.538,0.735,-0.718,6505,72312,106493
10.08,1008,47196,1,0,0,0,840.91187,881.42395,1624.14551,1699.67651,-0.03662,-0.04822,0.99759,-2.678,0.788,-0.665,6505,72312,106493
10.09,1009,47197,1,0,0,0,840.91187,881.42395,1623.61145,1699.60022,-0.03748,-0.04932,0.99893,-2.8,0.893,-0.525,6498,72318,106495
10.1,1010,47198,1,0,0,0,840.91187,881.42395,1623.68774,1699.67651,-0.03723,-0.05115,0.99966,-2.975,0.788,-0.648,6498,72318,106495
10.11,1011,47199,1,0,0,0,840.91187,881.42395,1624.06921,1699.60022,-0.03882,-0.05042,0.99698,-2.503,0.84,-0.473,6500,72316,106489
10.12,1012,47200,1,0,0,0,840.60669,881.42395,1623.91663,1699.98169,-0.0365,-0.04834,0.99588,-2.38,0.683,-0.56,6500,72316,106489
10.13,1013,47201,1,0,0,0,840.60669,881.42395,1623.84033,1699.67651,-0.03735,-0.04871,0.99673,-2.608,0.788,-0.683,6496,72314,106490
10.14,1014,47202,1,0,0,0,840.60669,881.42395,1624.60327,1699.60022,-0.03809,-0.05005,0.99905,-2.993,0.718,-0.595,6496,72314,106490
10.15,1015,47203,1,0,0,0,840.60669,881.42395,1623.76404,1699.75281,-0.03809,-0.052,1.00064,-2.993,0.7,-0.525,6496,72313,106490
10.16,1016,47204,1,0,0,0,840.60669,881.42395,1623.76404,1699.60022,-0.03894,-0.05127,1.00003,-2.765,0.63,-0.49,6496,72313,106490
10.17,1017,47205,1,0,0,0,840.60669,881.57654,1623.99292,1699.75281,-0.03687,-0.04846,0.99515,-2.328,0.665,-0.403,6492,72313,106488
10.18,1018,47206,1,0,0,0,840.60669,881.57654,1623.68774,1699.52393,-0.0376,-0.04688,0.99588,-2.485,0.683,-0.368,6492,72313,106488
10.19,1019,47207,1,0,0,0,840.60669,881.57654,1623.91663,1699.67651,-0.03906,-0.04871,0.9971,-2.835,0.735,-0.333,6494,72313,106491
10.2,1020,47208,1,0,0,0,840.60669,881.57654,1624.2981,1699.60022,-0.03858,-0.052,0.99661,-3.08,0.805,-0.385,6494,72313,106491
10.21,1021,47209,1,0,0,0,840.60669,881.57654,1623.91663,1699.60022,-0.03894,-0.05176,0.99759,-3.29,0.788,-0.35,6494,72316,106487
10.22,1022,47210,1,0,0,0,840.5304,881.57654,1623.99292,1699.60022,-0.03919,-0.05188,0.99966,-3.29,0.77,-0.49,6494,72316,106487
10.23,1023,47211,1,0,0,0,840.5304,881.57654,1624.2218,1699.67651,-0.03845,-0.05298,0.99979,-3.413,0.84,-0.438,6494,72314,106490
10.24,1024,47212,1,0,0,0,840.5304,881.57654,1623.84033,1699.52393,-0.03882,-0.05152,0.99979,-3.343,0.893,-0.473,6494,72314,106490
10.25,1025,47213,1,0,0,0,840.5304,881.57654,1623.91663,1699.52393,-0.03943,-0.05017,1.0004,-3.36,0.84,-0.578,6493,72313,106494
10.26,1026,47214,1,0,0,0,840.5304,881.57654,1624.45068,1699.60022,-0.03748,-0.05054,1.00003,-3.325,0.735,-0.473,6493,72313,106494
10.27,1027,47215,1,0,0,0,840.5304,881.50024,1623.91663,1699.37134,-0.03894,-0.05054,0.99722,-3.343,0.753,-0.333,6493,72312,106497
10.28,1028,47216,1,0,0,0,840.5304,881.50024,1623.68774,1699.52393,-0.03687,-0.04944,0.99429,-3.273,0.63,-0.28,6493,72312,106497
10.29,1029,47217,1,0,0,0,840.5304,881.50024,1624.06921,1699.9054,-0.03504,-0.0492,0.99564,-3.465,0.683,-0.455,6492,72311,106501
10.3,1030,47218,1,0,0,0,840.5304,881.50024,1623.84033,1699.9054,-0.03772,-0.05298,0.99808,-3.448,0.753,-0.28,6492,72311,106501
10.31,1031,47219,1,0,0,0,840.5304,881.50024,1623.91663,1699.98169,-0.04163,-0.0564,1.00064,-3.518,0.84,-0.193,6497,72318,106508
10.32,1032,47220,1,0,0,0,840.83557,881.50024,1624.2981,1699.98169,-0.03955,-0.05371,1.00027,-3.028,0.56,-0.123,6497,72318,106508
10.33,1033,47221,1,0,0,0,840.83557,881.50024,1623.84033,1699.98169,-0.03797,-0.05298,0.99869,-3.063,0.718,-0.228,6499,72318,106513
10.34,1034,47222,1,0,0,0,840.83557,881.50024,1623.84033,1699.9054,-0.03833,-0.05286,0.99918,-3.028,0.735,-0.21,6499,72318,106513
10.35,1035,47223,1,0,0,0,840.83557,881.50024,1624.2981,1699.8291,-0.03943,-0.0542,0.99796,-3.133,0.648,-0.193,6497,72318,106515
10.36,1036,47224,1,0,0,0,840.83557,881.50024,1623.84033,1699.9054,-0.04028,-0.05518,0.99747,-3.063,0.665,-0.088,6497,72318,106515
10.37,1037,47225,1,0,0,0,840.83557,881.72913,1623.84033,1699.98169,-0.04028,-0.05225,0.99649,-2.818,0.718,-0.438,6500,72322,106524
10.38,1038,47226,1,0,0,0,840.83557,881.72913,1624.2981,1699.60022,-0.0398,-0.05286,0.99857,-2.853,0.77,-0.42,6500,72322,106524
10.39,1039,47227,1,0,0,0,840.83557,881.72913,1623.84033,1699.37134,-0.03858,-0.05359,0.99905,-3.115,0.788,-0.385,6500,72326,106526
10.4,1040,47228,1,0,0,0,840.83557,881.72913,1623.84033,1699.37134,-0.03931,-0.05493,0.99796,-3.098,0.753,-0.368,6500,72326,106526
10.41,1041,47229,1,0,0,0,840.83557,881.72913,1624.98474,1699.75281,-0.03931,-0.05664,1.00015,-3.115,0.823,-0.42,6502,72328,106536
10.42,1042,47230,1,0,0,0,840.60669,881.72913,1623.84033,1699.98169,-0.03992,-0.05469,0.99832,-2.38,0.665,-0.315,6502,72328,106536
10.43,1043,47231,1,0,0,0,840.60669,881.72913,1623.76404,1699.98169,-0.03955,-0.05322,0.99869,-2.328,0.753,-0.315,6506,72329,106538
10.44,1044,47232,1,0,0,0,840.60669,881.72913,1624.45068,1699.8291,-0.03748,-0.05298,0.99722,-2.538,0.735,-0.368,6506,72329,106538
10.45,1045,47233,1,0,0,0,840.60669,881.72913,1623.91663,1699.9054,-0.03845,-0.0531,0.99881,-2.293,0.595,-0.35,6507,72330,106542
10.46,1046,47234,1,0,0,0,840.60669,881.72913,1623.91663,1699.9054,-0.03784,-0.05237,0.99722,-2.328,0.595,-0.508,6507,72330,106542
10.47,1047,47235,1,0,0,0,840.60669,881.42395,1624.2218,1699.52393,-0.03845,-0.05274,0.99857,-2.678,0.648,-0.648,6511,72331,106546
10.48,1048,47236,1,0,0,0,840.60669,881.42395,1623.68774,1699.9054,-0.0376,-0.05445,0.99673,-2.8,0.753,-0.385,6511,72331,106546
10.49,1049,47237,1,0,0,0,840.60669,881.42395,1623.91663,1699.98169,-0.03882,-0.05518,0.99832,-2.783,0.718,-0.49,6511,72332,106550
10.5,1050,47238,1,0,0,0,840.60669,881.42395,1624.2218,1699.67651,-0.03833,-0.05542,0.99698,-2.608,0.665,-0.42,6511,72332,106550
10.51,1051,47239,1,0,0,0,840.60669,881.42395,1623.84033,1699.60022,-0.03845,-0.05347,0.99661,-2.625,0.77,-0.56,6513,72335,106557
10.52,1052,47240,1,0,0,0,840.68298,881.42395,1624.37439,1699.9054,-0.03931,-0.05286,0.99942,-2.66,0.893,-0.63,6513,72335,106557
10.53,1053,47241,1,0,0,0,840.68298,881.42395,1624.75586,1699.9054,-0.03882,-0.05213,0.99747,-2.73,0.77,-0.683,6516,72338,106558
10.54,1054,47242,1,0,0,0,840.68298,881.42395,1623.76404,1699.98169,-0.03931,-0.052,0.99857,-2.818,0.77,-0.595,6516,72338,106558
10.55,1055,47243,1,0,0,0,840.68298,881.42395,1623.76404,1699.9054,-0.0387,-0.05249,0.9993,-2.905,0.805,-0.56,6519,72337,106564
10.56,1056,47244,1,0,0,0,840.68298,881.42395,1624.45068,1699.52393,-0.03906,-0.05261,0.9993,-2.905,0.7,-0.613,6519,72337,106564
10.57,1057,47245,1,0,0,0,840.68298,881.50024,1623.91663,1699.98169,-0.03711,-0.05359,0.99612,-3.01,0.77,-0.543,6521,72343,106571
10.58,1058,47246,1,0,0,0,840.68298,881.50024,1623.45886,1699.67651,-0.03735,-0.05335,0.99673,-2.783,0.718,-0.438,6521,72343,106571
10.59,1059,47247,1,0,0,0,840.68298,881.50024,1624.14551,1699.75281,-0.03955,-0.05139,0.99759,-2.73,0.84,-0.455,6523,72343,106580
10.6,1060,47248,1,0,0,0,840.68298,881.50024,1623.76404,1699.75281,-0.03943,-0.05261,0.99881,-2.923,0.805,-0.385,6523,72343,106580
10.61,1061,47249,1,0,0,0,840.68298,881.50024,1623.84033,1699.37134,-0.03882,-0.05469,0.99734,-3.01,0.735,-0.42,6526,72347,106589
10.62,1062,47250,1,0,0,0,840.91187,881.50024,1624.2218,1699.67651,-0.03797,-0.05518,0.99869,-2.905,0.718,-0.333,6526,72347,106589
10.63,1063,47251,1,0,0,0,840.91187,881.50024,1624.06921,1700.66833,-0.03797,-0.05493,0.99954,-2.905,0.77,-0.578,6528,72348,106594
10.64,1064,47252,1,0,0,0,840.91187,881.50024,1623.99292,1700.28687,-0.03943,-0.05603,1.00052,-3.063,0.578,-0.35,6528,72348,106594
10.65,1065,47253,1,0,0,0,840.91187,881.50024,1624.67957,1699.9054,-0.03931,-0.05567,1.00003,-2.783,0.595,-0.315,6531,72349,106598
10.66,1066,47254,1,0,0,0,840.91187,881.50024,1623.84033,1700.13428,-0.03833,-0.05579,0.99808,-2.59,0.578,-0.543,6531,72349,106598
10.67,1067,47255,1,0,0,0,840.91187,881.72913,1623.99292,1700.13428,-0.03992,-0.05249,0.99625,-2.608,0.613,-0.875,6534,72351,106608
10.68,1068,47256,1,0,0,0,840.91187,881.72913,1624.2218,1700.05798,-0.04041,-0.05432,0.99527,-2.835,0.753,-0.788,6534,72351,106608
10.69,1069,47257,1,0,0,0,840.91187,881.72913,1623.91663,1699.9054,-0.04126,-0.0564,0.99869,-3.098,0.753,-0.648,6536,72355,106612
10.7,1070,47258,1,0,0,0,840.91187,881.72913,1623.84033,1699.8291,-0.04126,-0.05481,1.00015,-2.888,0.613,-0.648,6536,72355,106612
10.71,1071,47259,1,0,0,0,840.91187,881.72913,1624.83215,1699.29504,-0.03931,-0.05359,0.9993,-2.643,0.665,-0.858,6541,72357,106618
10.72,1072,47260,1,0,0,0,840.60669,881.72913,1623.91663,1699.60022,-0.04041,-0.05213,0.9993,-2.573,0.805,-0.718,6541,72357,106618
10.73,1073,47261,1,0,0,0,840.60669,881.72913,1623.84033,1699.44763,-0.03797,-0.05396,0.99783,-2.66,0.648,-0.56,6542,72360,106623
10.74,1074,47262,1,0,0,0,840.60669,881.72913,1624.60327,1699.9054,-0.03687,-0.0564,0.99759,-2.748,0.683,-0.648,6542,72360,106623
10.75,1075,47263,1,0,0,0,840.60669,881.72913,1623.84033,1699.60022,-0.0387,-0.05249,0.99918,-2.503,0.683,-0.63,6545,72358,106627
10.76,1076,47264,1,0,0,0,840.60669,881.72913,1623.91663,1699.67651,-0.03992,-0.05213,0.99832,-2.52,0.735,-0.753,6545,72358,106627
10.77,1077,47265,1,0,0,0,840.60669,881.34766,1624.37439,1699.52393,-0.0398,-0.05383,0.99783,-2.765,0.753,-0.63,6547,72358,106633
10.78,1078,47266,1,0,0,0,840.60669,881.34766,1623.68774,1699.52393,-0.03797,-0.05457,0.99771,-2.8,0.735,-0.543,6547,72358,106633
10.79,1079,47267,1,0,0,0,840.60669,881.34766,1623.84033,1699.52393,-0.03894,-0.05347,0.99832,-2.695,0.735,-0.595,6550,72362,106638
10.8,1080,47268,1,0,0,0,840.60669,881.34766,1624.2981,1699.60022,-0.03992,-0.05261,0.99771,-2.625,0.665,-0.613,6550,72362,106638
10.81,1081,47269,1,0,0,0,840.60669,881.34766,1623.84033,1699.52393,-0.03833,-0.05322,0.99771,-2.643,0.613,-0.543,6556,72363,106644
10.82,1082,47270,1,0,0,0,840.5304,881.34766,1624.06921,1699.9054,-0.03784,-0.05445,0.99759,-2.52,0.665,-0.35,6556,72363,106644
10.83,1083,47271,1,0,0,0,840.5304,881.34766,1624.90845,1700.05798,-0.03906,-0.0542,0.99991,-2.45,0.753,-0.438,6558,72358,106641
10.84,1084,47272,1,0,0,0,840.5304,881.34766,1624.14551,1699.98169,-0.03784,-0.05567,0.99686,-2.538,0.77,-0.333,6558,72358,106641
10.85,1085,47273,1,0,0,0,840.5304,881.34766,1624.14551,1700.05798,-0.03711,-0.05542,0.99588,-2.748,0.7,-0.473,6560,72360,106649
10.86,1086,47274,1,0,0,0,840.5304,881.34766,1624.90845,1699.75281,-0.03894,-0.05359,0.99869,-2.678,0.683,-0.35,6560,72360,106649
10.87,1087,47275,1,0,0,0,840.5304,881.57654,1624.2981,1700.21057,-0.03955,-0.05359,0.99857,-2.73,0.665,-0.368,6560,72362,106658
10.88,1088,47276,1,0,0,0,840.5304,881.57654,1624.06921,1699.8291,-0.04248,-0.05457,0.99991,-2.853,0.788,-0.455,6560,72362,106658
10.89,1089,47277,1,0,0,0,840.5304,881.57654,1624.45068,1699.8291,-0.04236,-0.05725,0.99844,-2.888,0.735,-0.315,6562,72365,106662
10.9,1090,47278,1,0,0,0,840.5304,881.57654,1624.2981,1699.44763,-0.04004,-0.05725,0.99796,-2.328,0.63,-0.473,6562,72365,106662
10.91,1091,47279,1,0,0,0,840.5304,881.57654,1624.2218,1699.9054,-0.0376,-0.05274,0.99954,-2.135,0.473,-0.403,6568,72368,106670
10.92,1092,47280,1,0,0,0,841.14075,881.57654,1624.45068,1700.05798,-0.03552,-0.052,0.99649,-2.065,0.508,-0.28,6568,72368,106670
10.93,1093,47281,1,0,0,0,841.14075,881.57654,1624.14551,1699.44763,-0.03711,-0.05054,0.99625,-2.433,0.7,-0.21,6568,72368,106676
10.94,1094,47282,1,0,0,0,841.14075,881.57654,1623.91663,1699.8291,-0.0365,-0.05188,0.99649,-2.748,0.858,-0.228,6568,72368,106676
10.95,1095,47283,1,0,0,0,841.14075,881.57654,1624.60327,1699.75281,-0.04126,-0.05799,1.00052,-3.185,0.91,-0.245,6571,72371,106685
10.96,1096,47284,1,0,0,0,841.14075,881.57654,1623.91663,1699.8291,-0.04334,-0.0614,1.00113,-2.818,0.91,-0.473,6571,72371,106685
10.97,1097,47285,1,0,0,0,841.14075,881.65283,1623.91663,1699.9054,-0.04517,-0.06104,0.99991,-2.275,0.735,-0.473,6575,72371,106681
10.98,1098,47286,1,0,0,0,841.14075,881.65283,1624.2218,1700.05798,-0.04334,-0.05945,0.99649,-2.153,0.595,-0.7,6575,72371,106681
10.99,1099,47287,1,0,0,0,841.14075,881.65283,1624.06921,1699.98169,-0.03919,-0.05908,0.99393,-2.118,0.473,-0.683,6573,72362,106666
11.0,1100,47288,1,0,0,0,841.14075,881.65283,1623.91663,1700.05798,-0.03735,-0.05493,0.99832,-2.17,0.385,-0.735,6573,72362,106666
11.01,1101,47289,1,0,0,0,841.14075,881.65283,1624.60327,1699.98169,-0.03687,-0.05359,1.00003,-2.24,0.578,-0.91,6569,72355,106644
11.02,1102,47290,1,0,0,0,840.83557,881.65283,1624.52698,1699.98169,-0.03906,-0.05286,1.00186,-1.995,0.613,-0.718,6569,72355,106644
11.03,1103,47291,1,0,0,0,840.83557,881.65283,1624.2981,1700.21057,-0.03882,-0.05371,1.00003,-1.943,0.63,-0.875,6566,72358,106638
11.04,1104,47292,1,0,0,0,840.83557,881.65283,1624.83215,1700.05798,-0.03882,-0.05335,0.99796,-1.785,0.683,-0.805,6566,72358,106638
11.05,1105,47293,1,0,0,0,840.83557,881.65283,1624.2981,1700.36316,-0.03772,-0.05469,0.99551,-2.03,0.735,-0.753,6563,72355,106632
11.06,1106,47294,1,0,0,0,840.83557,881.65283,1624.2981,1700.36316,-0.03894,-0.0564,0.99686,-2.205,0.823,-0.735,6563,72355,106632
11.07,1107,47295,1,0,0,0,840.83557,881.57654,1624.52698,1699.8291,-0.03797,-0.05469,0.99808,-2.17,0.753,-0.718,6559,72355,106630
11.08,1108,47296,1,0,0,0,840.83557,881.57654,1623.99292,1699.9054,-0.0387,-0.0542,0.99942,-2.135,0.7,-0.718,6559,72355,106630
11.09,1109,47297,1,0,0,0,840.83557,881.57654,1623.99292,1699.8291,-0.04041,-0.05298,1.00052,-2.135,0.648,-0.875,6559,72358,106629
11.1,1110,47298,1,0,0,0,840.83557,881.57654,1624.14551,1699.8291,-0.04175,-0.05225,1.0015,-2.275,0.648,-0.683,6559,72358,106629
11.11,1111,47299,1,0,0,0,840.83557,881.57654,1623.84033,1699.44763,-0.03833,-0.05225,0.99698,-2.188,0.595,-0.77,6555,72351,106626
11.12,1112,47300,1,0,0,0,840.60669,881.57654,1624.06921,1699.60022,-0.03784,-0.05225,0.99612,-2.188,0.543,-0.893,6555,72351,106626
11.13,1113,47301,1,0,0,0,840.60669,881.57654,1624.45068,1699.44763,-0.03906,-0.05237,0.9971,-2.293,0.595,-0.805,6552,72351,106627
11.14,1114,47302,1,0,0,0,840.60669,881.57654,1624.60327,1699.75281,-0.03772,-0.05164,0.99539,-2.398,0.665,-0.788,6552,72351,106627
11.15,1115,47303,1,0,0,0,840.60669,881.57654,1624.52698,1699.98169,-0.03858,-0.05139,0.99686,-2.398,0.7,-0.823,6551,72351,106626
11.16,1116,47304,1,0,0,0,840.60669,881.57654,1624.83215,1699.98169,-0.03613,-0.05139,0.9982,-2.555,0.805,-0.928,6551,72351,106626
11.17,1117,47305,1,0,0,0,840.60669,881.72913,1624.45068,1700.05798,-0.03723,-0.05017,0.99734,-2.695,0.718,-0.91,6549,72346,106618
11.18,1118,47306,1,0,0,0,840.60669,881.72913,1624.2981,1699.98169,-0.03772,-0.05017,0.99734,-2.765,0.805,-0.788,6549,72346,106618
11.19,1119,47307,1,0,0,0,840.60669,881.72913,1624.75586,1699.98169,-0.03699,-0.05164,0.99747,-2.853,0.875,-0.578,6549,72346,106612
11.2,1120,47308,1,0,0,0,840.60669,881.72913,1624.52698,1699.8291,-0.03894,-0.0531,0.99832,-3.028,0.823,-0.683,6549,72346,106612
11.21,1121,47309,1,0,0,0,840.60669,881.72913,1624.52698,1699.52393,-0.04041,-0.05396,0.9982,-2.958,0.893,-0.595,6546,72349,106610
11.22,1122,47310,1,0,0,0,840.98816,881.72913,1624.67957,1699.52393,-0.04102,-0.05359,0.99954,-2.783,0.823,-0.525,6546,72349,106610
11.23,1123,47311,1,0,0,0,840.98816,881.72913,1624.37439,1699.9054,-0.03955,-0.0542,1.00015,-2.73,0.735,-0.42,6546,72347,106611
11.24,1124,47312,1,0,0,0,840.98816,881.72913,1624.60327,1699.9054,-0.03931,-0.05359,1.0004,-2.66,0.735,-0.49,6546,72347,106611
11.25,1125,47313,1,0,0,0,840.98816,881.72913,1624.98474,1699.67651,-0.03894,-0.05286,1.00015,-2.73,0.718,-0.455,6546,72350,106617
11.26,1126,47314,1,0,0,0,840.98816,881.72913,1624.45068,1699.9054,-0.03858,-0.05176,0.99771,-2.643,0.595,-0.648,6546,72350,106617
11.27,1127,47315,1,0,0,0,840.98816,881.57654,1624.2981,1699.75281,-0.03833,-0.05225,0.99612,-3.115,0.63,-0.84,6544,72347,106616
11.28,1128,47316,1,0,0,0,840.98816,881.57654,1624.60327,1699.60022,-0.03833,-0.0542,0.99649,-3.308,0.718,-0.718,6544,72347,106616
11.29,1129,47317,1,0,0,0,840.98816,881.57654,1624.45068,1699.75281,-0.03821,-0.05676,0.99832,-3.483,0.77,-0.648,6547,72350,106624
11.3,1130,47318,1,0,0,0,840.98816,881.57654,1624.45068,1699.60022,-0.03906,-0.05786,0.99942,-3.378,0.77,-0.648,6547,72350,106624
11.31,1131,47319,1,0,0,0,840.98816,881.57654,1625.13733,1699.8291,-0.03906,-0.05774,0.99759,-3.098,0.77,-0.595,6548,72352,106627
11.32,1132,47320,1,0,0,0,840.91187,881.57654,1624.60327,1699.60022,-0.03809,-0.05432,0.99747,-2.573,0.613,-0.613,6548,72352,106627
11.33,1133,47321,1,0,0,0,840.91187,881.57654,1624.2218,1699.98169,-0.03894,-0.05139,0.99942,-2.45,0.543,-0.525,6548,72349,106623
11.34,1134,47322,1,0,0,0,840.91187,881.57654,1624.67957,1699.98169,-0.04028,-0.05127,0.99759,-2.52,0.683,-0.525,6548,72349,106623
11.35,1135,47323,1,0,0,0,840.91187,881.57654,1624.2218,1699.9054,-0.04004,-0.0509,0.9982,-2.503,0.753,-0.508,6549,72349,106625
11.36,1136,47324,1,0,0,0,840.91187,881.57654,1624.37439,1699.9054,-0.03772,-0.05054,0.99649,-2.538,0.7,-0.403,6549,72349,106625
11.37,1137,47325,1,0,0,0,840.91187,881.50024,1624.60327,1699.98169,-0.03858,-0.05518,0.9982,-2.87,0.753,-0.35,6547,72350,106629
11.38,1138,47326,1,0,0,0,840.91187,881.50024,1624.14551,1699.44763,-0.03894,-0.05762,0.9982,-2.888,0.735,-0.455,6547,72350,106629
11.39,1139,47327,1,0,0,0,840.91187,881.50024,1624.37439,1699.98169,-0.03967,-0.05896,0.99832,-2.8,0.788,-0.455,6548,72353,106631
11.4,1140,47328,1,0,0,0,840.91187,881.50024,1624.60327,1699.67651,-0.03919,-0.0586,0.99893,-2.678,0.648,-0.385,6548,72353,106631
11.41,1141,47329,1,0,0,0,840.91187,881.50024,1624.2981,1699.75281,-0.03906,-0.05835,0.99722,-2.573,0.805,-0.403,6549,72347,106626
11.42,1142,47330,1,0,0,0,840.91187,881.50024,1624.37439,1699.9054,-0.04102,-0.05408,0.9971,-2.485,0.718,-0.438,6549,72347,106626
11.43,1143,47331,1,0,0,0,840.91187,881.50024,1624.90845,1699.44763,-0.04089,-0.05225,0.9971,-2.52,0.718,-0.473,6550,72348,106630
11.44,1144,47332,1,0,0,0,840.91187,881.50024,1624.45068,1699.67651,-0.04041,-0.05164,0.99966,-2.678,0.683,-0.665,6550,72348,106630
11.45,1145,47333,1,0,0,0,840.91187,881.50024,1624.45068,1699.67651,-0.03967,-0.05274,0.99966,-2.643,0.788,-0.543,6550,72348,106630
11.46,1146,47334,1,0,0,0,840.91187,881.50024,1624.83215,1699.60022,-0.0387,-0.0531,1.00003,-2.8,0.718,-0.42,6552,72351,106636
11.47,1147,47335,1,0,0,0,840.91187,881.57654,1623.84033,1700.05798,-0.03711,-0.05542,1.00015,-2.783,0.77,-0.595,6552,72353,106639
11.48,1148,47336,1,0,0,0,840.91187,881.57654,1623.68774,1699.75281,-0.03674,-0.05676,0.99771,-2.765,0.665,-0.473,6552,72353,106639
11.49,1149,47337,1,0,0,0,840.91187,881.57654,1624.2218,1699.8291,-0.03772,-0.05628,0.99869,-2.66,0.665,-0.473,6552,72353,106639
11.5,1150,47338,1,0,0,0,840.91187,881.57654,1623.99292,1699.60022,-0.03687,-0.05664,0.99686,-2.398,0.56,-0.525,6555,72353,106646
11.51,1151,47339,1,0,0,0,840.91187,881.57654,1624.45068,1699.75281,-0.03931,-0.05445,0.99734,-2.205,0.63,-0.42,6555,72353,106646
11.52,1152,47340,1,0,0,0,841.29333,881.57654,1624.90845,1699.52393,-0.03967,-0.05432,0.99686,-2.188,0.63,-0.473,6557,72354,106652
11.53,1153,47341,1,0,0,0,841.29333,881.57654,1624.06921,1699.52393,-0.03992,-0.05457,0.99734,-2.31,0.7,-0.42,6557,72354,106652
11.54,1154,47342,1,0,0,0,841.29333,881.57654,1624.14551,1699.60022,-0.04065,-0.05445,0.99783,-2.188,0.613,-0.315,6558,72354,106657
11.55,1155,47343,1,0,0,0,841.29333,881.57654,1624.2981,1699.52393,-0.03967,-0.05261,1.00003,-2.205,0.543,-0.245,6558,72354,106657
11.56,1156,47344,1,0,0,0,841.29333,881.57654,1623.76404,1699.75281,-0.03906,-0.05274,0.9993,-2.188,0.508,-0.35,6560,72359,106660
11.57,1157,47345,1,0,0,0,841.29333,881.34766,1623.99292,1699.60022,-0.03833,-0.05737,0.99771,-2.538,0.473,-0.56,6562,72358,106662
11.58,1158,47346,1,0,0,0,841.29333,881.34766,1624.52698,1699.67651,-0.03858,-0.05615,0.99686,-2.293,0.63,-0.508,6562,72358,106662
11.59,1159,47347,1,0,0,0,841.29333,881.34766,1623.76404,1699.75281,-0.03906,-0.05591,0.99673,-2.223,0.613,-0.438,6562,72358,106662
11.6,1160,47348,1,0,0,0,841.29333,881.34766,1623.84033,1699.60022,-0.03931,-0.05554,0.99722,-2.258,0.578,-0.578,6565,72359,106668
11.61,1161,47349,1,0,0,0,841.29333,881.34766,1624.67957,1699.67651,-0.04028,-0.05481,0.99893,-2.345,0.683,-0.613,6565,72359,106668
11.62,1162,47350,1,0,0,0,840.83557,881.34766,1624.60327,1699.98169,-0.04041,-0.05359,0.99771,-2.153,0.753,-0.613,6569,72360,106671
11.63,1163,47351,1,0,0,0,840.83557,881.34766,1624.2218,1699.60022,-0.04016,-0.05298,1.00027,-1.978,0.735,-0.543,6569,72360,106671
11.64,1164,47352,1,0,0,0,840.83557,881.34766,1625.28992,1699.44763,-0.03919,-0.05298,1.00052,-2.24,0.63,-0.665,6567,72362,106671
11.65,1165,47353,1,0,0,0,840.83557,881.34766,1624.45068,1699.52393,-0.04004,-0.05298,1.00015,-2.205,0.595,-0.368,6567,72362,106671
11.66,1166,47354,1,0,0,0,840.83557,881.34766,1624.45068,1699.60022,-0.03772,-0.05579,0.99686,-2.293,0.595,-0.595,6568,72366,106683
11.67,1167,47355,1,0,0,0,840.83557,881.50024,1624.75586,1699.67651,-0.03735,-0.05286,0.99673,-2.083,0.7,-0.648,6575,72362,106688
11.68,1168,47356,1,0,0,0,840.83557,881.50024,1624.2218,1699.60022,-0.04016,-0.05249,0.99832,-2.258,0.77,-0.525,6575,72362,106688
11.69,1169,47357,1,0,0,0,840.83557,881.50024,1624.45068,1699.52393,-0.03992,-0.05347,0.99857,-2.45,0.753,-0.595,6575,72362,106688
11.7,1170,47358,1,0,0,0,840.83557,881.50024,1625.36621,1699.60022,-0.04016,-0.05493,0.99918,-2.45,0.683,-0.665,6576,72364,106690
11.71,1171,47359,1,0,0,0,840.83557,881.50024,1624.37439,1699.52393,-0.04089,-0.05383,0.99991,-2.398,0.735,-0.455,6576,72364,106690
11.72,1172,47360,1,0,0,0,840.91187,881.50024,1624.45068,1699.44763,-0.0398,-0.05322,0.99991,-2.223,0.63,-0.665,6579,72369,106693
11.73,1173,47361,1,0,0,0,840.91187,881.50024,1624.75586,1699.52393,-0.03858,-0.05591,0.99808,-2.135,0.578,-0.56,6579,72369,106693
11.74,1174,47362,1,0,0,0,840.91187,881.50024,1624.45068,1699.44763,-0.0387,-0.0542,0.9982,-2.31,0.665,-0.665,6581,72362,106692
11.75,1175,47363,1,0,0,0,840.91187,881.50024,1624.37439,1699.52393,-0.03772,-0.05347,0.99783,-2.275,0.683,-0.735,6581,72362,106692
11.76,1176,47364,1,0,0,0,840.91187,881.50024,1625.28992,1699.37134,-0.03967,-0.05176,0.99844,-2.188,0.735,-0.823,6585,72366,106700
11.77,1177,47365,1,0,0,0,840.91187,881.42395,1624.45068,1699.37134,-0.03858,-0.05188,0.99747,-2.363,0.718,-0.613,6584,72368,106709
11.78,1178,47366,1,0,0,0,840.91187,881.42395,1624.2981,1699.52393,-0.03858,-0.05237,0.99869,-2.468,0.753,-0.525,6584,72368,106709
11.79,1179,47367,1,0,0,0,840.91187,881.42395,1624.67957,1699.67651,-0.03919,-0.05347,0.99881,-2.45,0.683,-0.753,6584,72368,106709
